PR number,open,close,days_to_close
51702,2022-10-27T09:37:12.000Z,2022-11-07T10:08:50.000Z,10.980300925925926
51701,2022-10-27T09:22:32.000Z,2022-11-08T09:43:12.000Z,11.972685185185185
51700,2022-10-27T09:18:52.000Z,2022-10-27T13:37:32.000Z,0.17962962962962964
51699,2022-10-27T09:15:46.000Z,2022-12-20T08:23:00.000Z,53.92168981481481
51698,2022-10-27T09:13:46.000Z,2022-11-20T18:12:44.000Z,24.332615740740742
51697,2022-10-27T09:10:27.000Z,2022-11-02T06:23:54.000Z,5.8426736111111115
51696,2022-10-27T09:03:55.000Z,2022-11-04T13:50:32.000Z,8.157372685185186
51695,2022-10-27T09:03:46.000Z,2022-11-04T13:50:40.000Z,8.157569444444444
51694,2022-10-27T07:49:37.000Z,null,null
51686,2022-10-27T03:03:08.000Z,2022-11-03T06:40:43.000Z,7.10943287037037
51684,2022-10-26T22:57:59.000Z,2022-10-27T09:00:15.000Z,0.41824074074074075
51683,2022-10-26T22:55:48.000Z,2022-10-26T22:56:07.000Z,0.0002199074074074074
51682,2022-10-26T21:30:39.000Z,2022-10-27T17:33:17.000Z,0.8351620370370371
51681,2022-10-26T19:34:14.000Z,2022-10-31T16:08:34.000Z,4.815509259259259
51680,2022-10-26T19:27:41.000Z,2022-10-27T15:17:07.000Z,0.8259953703703704
51679,2022-10-26T19:20:32.000Z,null,null
51678,2022-10-26T18:43:23.000Z,2022-11-15T12:16:24.000Z,19.689594907407407
51675,2022-10-26T17:01:30.000Z,2022-10-27T13:54:22.000Z,0.8700462962962963
51674,2022-10-26T17:01:23.000Z,2022-10-27T18:43:56.000Z,1.0712152777777777
51673,2022-10-26T17:01:15.000Z,2022-10-27T09:00:28.000Z,0.6661226851851851
51672,2022-10-26T16:53:33.000Z,2022-10-31T16:09:07.000Z,4.927476851851852
51671,2022-10-26T16:48:06.000Z,2022-11-08T09:44:37.000Z,12.664247685185185
51670,2022-10-26T16:33:12.000Z,2022-10-31T08:17:42.000Z,4.614236111111111
51669,2022-10-26T16:30:00.000Z,2022-10-29T08:32:06.000Z,2.668125
51668,2022-10-26T16:25:19.000Z,2022-10-27T13:37:41.000Z,0.8835879629629629
51667,2022-10-26T15:40:59.000Z,2022-11-09T09:15:32.000Z,13.690659722222222
51666,2022-10-26T15:35:07.000Z,2022-10-28T10:23:47.000Z,1.7837962962962963
51665,2022-10-26T15:25:18.000Z,2022-10-27T17:59:58.000Z,1.1074074074074074
51664,2022-10-26T15:23:52.000Z,2022-10-27T18:02:06.000Z,1.1098842592592593
51662,2022-10-26T14:24:11.000Z,2022-11-10T10:11:11.000Z,14.782638888888888
51661,2022-10-26T14:05:33.000Z,2022-10-27T09:00:39.000Z,0.7882638888888889
51660,2022-10-26T13:44:17.000Z,2022-12-02T14:46:05.000Z,37.00125
51659,2022-10-26T13:37:58.000Z,2022-11-15T13:58:26.000Z,19.972546296296297
51658,2022-10-26T13:06:39.000Z,2022-10-27T15:23:37.000Z,1.0951157407407408
51657,2022-10-26T12:53:58.000Z,2023-01-11T00:30:57.000Z,76.44234953703703
51656,2022-10-26T12:29:56.000Z,2022-10-26T17:21:40.000Z,0.2025925925925926
51655,2022-10-26T12:25:09.000Z,2022-10-26T21:07:22.000Z,0.36265046296296294
51654,2022-10-26T12:05:13.000Z,2022-11-03T10:39:02.000Z,7.898483796296296
51652,2022-10-26T11:59:31.000Z,2022-10-28T07:56:42.000Z,1.831377314814815
51651,2022-10-26T11:58:12.000Z,2022-10-26T12:08:51.000Z,0.007395833333333333
51649,2022-10-26T11:25:30.000Z,2022-10-28T07:55:45.000Z,1.8543402777777778
51648,2022-10-26T11:00:36.000Z,2023-01-09T00:30:02.000Z,74.52043981481482
51647,2022-10-26T10:55:58.000Z,2022-10-28T13:06:50.000Z,2.0908796296296295
51646,2022-10-26T10:47:14.000Z,2022-10-27T09:00:47.000Z,0.9260763888888889
51645,2022-10-26T10:41:33.000Z,2022-11-02T15:19:34.000Z,7.151400462962963
51644,2022-10-26T10:15:07.000Z,2022-11-22T09:29:27.000Z,26.92662037037037
51643,2022-10-26T10:15:07.000Z,2022-11-22T09:29:07.000Z,26.926388888888887
51639,2022-10-26T10:00:12.000Z,2022-10-27T06:28:40.000Z,0.8531018518518518
51638,2022-10-26T09:50:31.000Z,2022-11-02T01:52:34.000Z,6.626423611111111
51635,2022-10-26T09:21:37.000Z,2022-10-27T09:01:24.000Z,0.9859606481481481
51634,2022-10-26T09:04:28.000Z,2022-10-28T07:55:31.000Z,1.9521180555555555
51633,2022-10-26T08:48:27.000Z,2022-10-26T11:29:19.000Z,0.11171296296296296
51632,2022-10-26T08:39:09.000Z,2022-11-22T04:07:03.000Z,26.769375
51630,2022-10-26T08:24:55.000Z,2022-10-27T09:02:36.000Z,1.0261689814814814
51628,2022-10-26T08:18:34.000Z,2022-10-26T21:02:08.000Z,0.5302546296296297
51627,2022-10-26T08:02:24.000Z,2022-11-05T18:58:35.000Z,10.414016203703703
51626,2022-10-26T07:32:14.000Z,2022-11-02T09:33:02.000Z,7.042222222222223
51625,2022-10-26T06:33:49.000Z,2022-10-26T08:40:05.000Z,0.08768518518518519
51624,2022-10-26T05:04:04.000Z,2022-11-02T09:33:23.000Z,7.145358796296296
51623,2022-10-26T03:26:46.000Z,2022-10-26T10:00:04.000Z,0.273125
51619,2022-10-25T20:23:44.000Z,2022-10-26T10:00:12.000Z,0.5669907407407407
51618,2022-10-25T20:07:42.000Z,2022-11-02T21:46:50.000Z,8.027175925925926
51615,2022-10-25T14:59:58.000Z,2022-10-27T09:02:57.000Z,1.7520717592592592
51613,2022-10-25T14:08:41.000Z,2022-10-26T10:00:23.000Z,0.8275694444444445
51610,2022-10-25T13:19:10.000Z,2022-10-27T08:37:19.000Z,1.8042708333333333
51606,2022-10-25T11:35:19.000Z,2022-10-25T14:25:14.000Z,0.11799768518518519
51603,2022-10-25T10:48:52.000Z,2022-10-25T14:50:16.000Z,0.1676388888888889
51601,2022-10-25T10:25:07.000Z,2022-11-04T08:59:51.000Z,9.89912037037037
51599,2022-10-25T09:55:42.000Z,2022-10-26T20:58:27.000Z,1.4602430555555554
51598,2022-10-25T09:47:19.000Z,2023-02-27T13:35:16.000Z,125.11663194444445
51597,2022-10-25T09:23:47.000Z,2022-10-25T15:37:18.000Z,0.25938657407407406
51596,2022-10-25T09:21:34.000Z,2022-10-25T11:10:51.000Z,0.0758912037037037
51595,2022-10-25T09:15:35.000Z,2022-11-02T12:28:58.000Z,8.092627314814814
51593,2022-10-25T08:57:10.000Z,2022-10-26T10:00:30.000Z,1.0439814814814814
51592,2022-10-25T06:35:38.000Z,2022-10-25T08:54:10.000Z,0.09620370370370371
51591,2022-10-25T04:20:28.000Z,2022-10-31T19:45:33.000Z,6.600752314814815
51590,2022-10-25T02:46:49.000Z,2022-10-26T10:00:39.000Z,1.301273148148148
51589,2022-10-25T02:31:34.000Z,2022-11-01T11:00:41.000Z,7.311886574074074
51585,2022-10-24T21:47:46.000Z,2022-11-01T11:01:01.000Z,7.509201388888889
51584,2022-10-24T21:06:49.000Z,2023-01-11T16:02:47.000Z,78.74719907407408
51583,2022-10-24T20:25:05.000Z,2022-10-25T07:03:27.000Z,0.44331018518518517
51582,2022-10-24T19:42:45.000Z,2022-10-25T08:53:35.000Z,0.5491898148148148
51581,2022-10-24T19:32:21.000Z,2022-10-31T14:08:35.000Z,6.73349537037037
51580,2022-10-24T19:26:15.000Z,2022-10-31T16:09:15.000Z,6.821527777777778
51579,2022-10-24T19:21:25.000Z,2022-10-25T08:52:34.000Z,0.5632986111111111
51578,2022-10-24T19:20:45.000Z,2022-10-25T06:52:18.000Z,0.4802430555555556
51577,2022-10-24T19:19:44.000Z,2022-11-02T18:35:33.000Z,8.927650462962964
51576,2022-10-24T19:19:19.000Z,2022-10-25T08:52:26.000Z,0.5646643518518518
51575,2022-10-24T19:15:24.000Z,2022-10-26T10:00:46.000Z,1.614837962962963
51574,2022-10-24T19:11:22.000Z,2022-10-25T08:52:18.000Z,0.5700925925925926
51573,2022-10-24T19:11:15.000Z,2022-10-26T10:00:53.000Z,1.6178009259259258
51572,2022-10-24T19:11:07.000Z,2022-10-27T17:51:55.000Z,2.945
51571,2022-10-24T18:26:32.000Z,2022-12-12T18:01:12.000Z,48.94074074074074
51570,2022-10-24T17:58:07.000Z,2022-10-25T13:28:15.000Z,0.8125925925925926
51569,2022-10-24T15:42:50.000Z,2022-11-02T21:06:07.000Z,9.182835648148147
51568,2022-10-24T15:36:45.000Z,2022-11-07T11:44:06.000Z,13.796770833333333
51567,2022-10-24T15:31:49.000Z,2022-11-22T14:28:13.000Z,28.914166666666667
51565,2022-10-24T14:31:19.000Z,2022-10-25T08:17:11.000Z,0.7401851851851852
51564,2022-10-24T13:50:29.000Z,2022-10-25T06:53:23.000Z,0.7103472222222222
51563,2022-10-24T13:36:45.000Z,2022-10-26T22:33:44.000Z,2.3729050925925925
51562,2022-10-24T13:26:47.000Z,2022-10-25T08:48:18.000Z,0.8066087962962963
51561,2022-10-24T11:58:46.000Z,2022-11-04T13:49:53.000Z,11.035497685185184
51560,2022-10-24T11:49:48.000Z,2022-10-24T13:13:41.000Z,0.05825231481481481
51556,2022-10-24T10:54:08.000Z,2022-11-23T11:19:46.000Z,29.976134259259258
51555,2022-10-24T10:16:15.000Z,2022-12-20T10:57:23.000Z,56.98689814814815
51554,2022-10-24T09:43:48.000Z,2022-11-08T19:47:10.000Z,15.377337962962963
51551,2022-10-24T08:40:50.000Z,2023-02-18T00:30:06.000Z,116.6175462962963
51550,2022-10-24T08:07:24.000Z,2022-10-24T10:44:58.000Z,0.1094212962962963
51548,2022-10-24T07:29:33.000Z,2022-10-24T09:23:45.000Z,0.07930555555555556
51547,2022-10-24T06:57:32.000Z,2022-10-25T06:51:37.000Z,0.9958912037037037
51545,2022-10-23T20:22:23.000Z,null,null
51543,2022-10-23T10:17:23.000Z,2022-11-09T16:46:03.000Z,17.22824074074074
51542,2022-10-23T10:15:09.000Z,2022-10-31T14:23:00.000Z,8.130451388888888
51541,2022-10-23T09:29:18.000Z,2022-10-26T10:01:00.000Z,3.022013888888889
51540,2022-10-23T08:01:47.000Z,2022-10-25T08:52:00.000Z,2.034872685185185
51539,2022-10-23T07:26:06.000Z,2022-10-27T09:03:06.000Z,4.067361111111111
51538,2022-10-22T20:28:03.000Z,2022-12-12T20:51:16.000Z,50.97445601851852
51537,2022-10-22T16:36:31.000Z,2022-10-24T23:37:36.000Z,2.2924189814814815
51536,2022-10-22T15:03:12.000Z,2022-12-01T17:46:39.000Z,40.07184027777778
51535,2022-10-22T14:47:12.000Z,2022-11-22T04:18:11.000Z,30.521516203703705
51534,2022-10-22T12:48:22.000Z,2022-11-24T09:06:06.000Z,32.80398148148148
51533,2022-10-22T08:53:55.000Z,2022-10-28T22:38:07.000Z,6.572361111111111
51532,2022-10-22T08:11:57.000Z,null,null
51531,2022-10-22T06:02:44.000Z,2022-10-25T08:51:46.000Z,3.1173842592592593
51530,2022-10-22T06:00:17.000Z,2022-10-27T13:38:41.000Z,5.318333333333333
51527,2022-10-21T19:15:38.000Z,2022-10-27T09:03:14.000Z,5.574722222222222
51526,2022-10-21T18:55:30.000Z,2022-10-27T13:38:51.000Z,5.780104166666667
51525,2022-10-21T18:02:48.000Z,2022-11-30T16:30:36.000Z,39.894305555555555
51524,2022-10-21T17:41:47.000Z,2022-10-21T17:42:24.000Z,0.00042824074074074075
51519,2022-10-21T15:20:32.000Z,2022-11-02T09:11:10.000Z,11.701828703703704
51518,2022-10-21T14:44:22.000Z,2022-11-01T08:52:57.000Z,10.71429398148148
51517,2022-10-21T14:37:22.000Z,null,null
51516,2022-10-21T14:29:09.000Z,2022-10-21T14:53:05.000Z,0.01662037037037037
51515,2022-10-21T14:26:52.000Z,2022-11-10T08:29:43.000Z,19.7103125
51514,2022-10-21T13:51:35.000Z,2022-10-22T09:30:04.000Z,0.8183912037037037
51513,2022-10-21T12:41:14.000Z,2022-11-04T08:55:13.000Z,13.801377314814815
51512,2022-10-21T11:59:26.000Z,2022-10-24T19:35:25.000Z,3.3166550925925926
51511,2022-10-21T11:57:14.000Z,2022-10-22T05:36:03.000Z,0.7352893518518518
51510,2022-10-21T11:51:27.000Z,2022-10-22T05:36:12.000Z,0.7394097222222222
51507,2022-10-21T10:10:45.000Z,2022-12-14T14:17:02.000Z,54.12936342592592
51504,2022-10-21T08:36:42.000Z,2022-10-31T14:23:47.000Z,10.199363425925926
51502,2022-10-21T06:16:08.000Z,2022-11-04T11:02:51.000Z,14.15744212962963
51501,2022-10-21T06:12:42.000Z,2022-10-24T13:27:11.000Z,3.301724537037037
51500,2022-10-21T05:40:22.000Z,2022-10-22T05:36:50.000Z,0.9975462962962963
51499,2022-10-21T02:48:09.000Z,2023-01-19T21:18:25.000Z,90.72935185185185
51498,2022-10-21T02:36:48.000Z,2022-10-21T13:32:04.000Z,0.4550462962962963
51497,2022-10-20T22:47:05.000Z,2022-10-24T15:15:00.000Z,3.686053240740741
51496,2022-10-20T22:24:50.000Z,2022-10-20T22:52:14.000Z,0.01902777777777778
51495,2022-10-20T20:58:53.000Z,2022-10-20T21:49:09.000Z,0.03490740740740741
51494,2022-10-20T19:45:13.000Z,2022-10-20T22:00:27.000Z,0.09391203703703704
51493,2022-10-20T18:27:31.000Z,2022-11-29T23:01:53.000Z,40.14886574074074
51492,2022-10-20T16:50:19.000Z,2022-10-27T09:03:24.000Z,6.675752314814815
51491,2022-10-20T15:20:28.000Z,2022-10-21T18:30:48.000Z,1.1321759259259259
51490,2022-10-20T14:37:56.000Z,2022-11-10T08:30:09.000Z,20.70292824074074
51489,2022-10-20T14:22:06.000Z,2022-11-10T11:28:18.000Z,20.83763888888889
51487,2022-10-20T14:05:03.000Z,2022-10-22T05:37:03.000Z,1.6472222222222221
51486,2022-10-20T13:29:29.000Z,2022-10-24T10:14:42.000Z,3.864733796296296
51485,2022-10-20T13:23:20.000Z,2022-10-20T14:52:50.000Z,0.06215277777777778
51484,2022-10-20T13:02:41.000Z,2023-03-13T10:58:57.000Z,143.8724074074074
51483,2022-10-20T13:01:40.000Z,2022-10-27T09:03:31.000Z,6.834618055555556
51482,2022-10-20T12:58:56.000Z,2022-12-13T08:25:28.000Z,53.768425925925925
51481,2022-10-20T12:08:18.000Z,2022-10-20T13:52:10.000Z,0.07212962962962963
51479,2022-10-20T11:29:16.000Z,2022-10-20T21:13:36.000Z,0.40578703703703706
51478,2022-10-20T10:53:25.000Z,2022-10-20T13:12:43.000Z,0.0967361111111111
51477,2022-10-20T10:39:27.000Z,2022-10-22T05:37:18.000Z,1.790173611111111
51473,2022-10-20T08:35:03.000Z,2022-11-15T12:15:54.000Z,26.11170138888889
51472,2022-10-20T05:46:37.000Z,2022-10-24T08:38:31.000Z,4.119375
51467,2022-10-20T01:57:39.000Z,2022-10-20T13:42:26.000Z,0.48943287037037037
51466,2022-10-20T01:02:12.000Z,2022-11-03T09:25:07.000Z,14.307581018518519
51465,2022-10-19T22:17:14.000Z,null,null
51463,2022-10-19T19:57:01.000Z,2022-10-27T09:03:49.000Z,7.546388888888889
51462,2022-10-19T19:51:31.000Z,2022-12-05T11:36:59.000Z,46.61490740740741
51461,2022-10-19T18:25:52.000Z,2022-11-22T04:18:00.000Z,33.369537037037034
51460,2022-10-19T18:09:50.000Z,2022-10-19T21:41:18.000Z,0.14685185185185184
51459,2022-10-19T17:18:43.000Z,2022-10-24T08:38:50.000Z,4.638969907407407
51457,2022-10-19T17:00:08.000Z,null,null
51456,2022-10-19T16:15:52.000Z,2022-10-20T07:59:33.000Z,0.6553356481481482
51455,2022-10-19T16:07:34.000Z,2022-10-20T07:59:43.000Z,0.6612152777777778
51453,2022-10-19T15:35:09.000Z,null,null
51452,2022-10-19T15:32:58.000Z,2022-11-17T11:16:29.000Z,28.780219907407407
51451,2022-10-19T15:32:34.000Z,2022-11-30T10:29:40.000Z,41.74798611111111
51450,2022-10-19T15:27:39.000Z,2022-10-20T13:04:11.000Z,0.9003703703703704
51448,2022-10-19T14:50:08.000Z,2023-02-21T19:07:34.000Z,125.13710648148148
51447,2022-10-19T14:22:38.000Z,2022-10-20T08:00:18.000Z,0.7344907407407407
51445,2022-10-19T14:06:48.000Z,2022-10-20T08:01:13.000Z,0.7461226851851852
51444,2022-10-19T13:34:40.000Z,2022-11-13T22:45:10.000Z,25.340625
51443,2022-10-19T12:38:11.000Z,2022-11-04T10:51:55.000Z,15.884537037037036
51442,2022-10-19T12:35:45.000Z,2022-10-21T18:31:07.000Z,2.2467824074074074
51441,2022-10-19T12:15:36.000Z,2022-11-29T21:17:32.000Z,41.33467592592593
51440,2022-10-19T12:05:26.000Z,2022-10-19T16:00:43.000Z,0.1633912037037037
51439,2022-10-19T12:02:59.000Z,2022-10-25T10:46:11.000Z,5.946666666666666
51434,2022-10-19T10:41:41.000Z,2023-01-08T00:29:55.000Z,80.53349537037037
51433,2022-10-19T09:55:56.000Z,null,null
51431,2022-10-19T09:28:09.000Z,2022-10-19T14:27:07.000Z,0.20761574074074074
51429,2022-10-19T08:30:16.000Z,2022-11-02T12:29:44.000Z,14.124629629629629
51428,2022-10-19T08:24:42.000Z,2022-10-19T09:07:04.000Z,0.029421296296296296
51427,2022-10-19T08:17:32.000Z,2022-10-19T14:42:58.000Z,0.26766203703703706
51425,2022-10-19T07:43:50.000Z,2022-10-26T06:49:01.000Z,6.9619328703703705
51423,2022-10-19T07:05:42.000Z,2022-10-19T08:46:54.000Z,0.07027777777777777
51419,2022-10-19T06:27:44.000Z,2023-03-16T13:37:55.000Z,148.25707175925925
51417,2022-10-19T05:27:52.000Z,2022-10-20T13:42:18.000Z,1.3433564814814816
51416,2022-10-19T05:13:46.000Z,2022-10-19T08:26:19.000Z,0.13371527777777778
51415,2022-10-19T00:59:49.000Z,2022-11-08T09:42:30.000Z,20.32130787037037
51414,2022-10-18T23:17:13.000Z,2022-10-20T22:52:43.000Z,1.9829861111111111
51413,2022-10-18T22:58:55.000Z,2022-10-19T14:00:01.000Z,0.6257638888888889
51412,2022-10-18T22:43:35.000Z,null,null
51411,2022-10-18T22:29:15.000Z,2022-10-19T03:49:42.000Z,0.22253472222222223
51410,2022-10-18T22:17:36.000Z,2022-10-19T14:00:22.000Z,0.6546990740740741
51409,2022-10-18T22:10:55.000Z,2022-10-19T00:26:00.000Z,0.09380787037037037
51408,2022-10-18T22:04:42.000Z,2022-10-19T14:00:33.000Z,0.6637847222222222
51407,2022-10-18T22:00:17.000Z,2022-10-20T13:41:48.000Z,1.6538310185185185
51405,2022-10-18T17:30:06.000Z,2022-10-31T07:41:58.000Z,12.549907407407407
51404,2022-10-18T17:23:37.000Z,2022-10-31T10:23:21.000Z,12.666481481481481
51403,2022-10-18T17:01:34.000Z,2022-10-19T14:00:49.000Z,0.8744791666666667
51401,2022-10-18T16:41:10.000Z,2022-10-19T14:01:11.000Z,0.888900462962963
51400,2022-10-18T16:28:01.000Z,2022-10-19T14:01:20.000Z,0.8981365740740741
51398,2022-10-18T16:20:32.000Z,2022-10-19T18:07:49.000Z,1.0745023148148147
51397,2022-10-18T16:10:59.000Z,2022-10-19T14:01:28.000Z,0.9100578703703703
51395,2022-10-18T15:01:10.000Z,2022-10-21T11:14:59.000Z,2.842928240740741
51394,2022-10-18T14:58:56.000Z,2022-11-04T21:44:08.000Z,17.239722222222223
51393,2022-10-18T14:31:35.000Z,2022-11-07T16:10:37.000Z,20.027106481481482
51392,2022-10-18T14:30:00.000Z,2022-11-02T21:57:50.000Z,15.269328703703703
51391,2022-10-18T14:27:59.000Z,2022-11-02T09:34:00.000Z,14.75417824074074
51390,2022-10-18T14:19:59.000Z,2022-11-01T01:28:30.000Z,13.42258101851852
51379,2022-10-18T13:49:42.000Z,2022-10-28T13:05:02.000Z,9.968981481481482
51378,2022-10-18T13:09:50.000Z,2022-10-18T18:22:44.000Z,0.21729166666666666
51377,2022-10-18T12:39:33.000Z,2022-10-18T15:28:34.000Z,0.11737268518518519
51374,2022-10-18T11:33:29.000Z,2022-11-07T16:50:13.000Z,20.178287037037038
51373,2022-10-18T11:20:43.000Z,2022-10-19T09:55:47.000Z,0.9410185185185185
51372,2022-10-18T10:59:07.000Z,2022-10-20T15:49:58.000Z,2.201979166666667
51367,2022-10-18T10:00:06.000Z,2022-10-19T13:22:19.000Z,1.1404282407407407
51366,2022-10-18T08:48:58.000Z,2022-10-20T11:04:48.000Z,2.0943287037037037
51365,2022-10-18T08:47:31.000Z,2023-03-20T00:30:14.000Z,152.61299768518518
51363,2022-10-18T08:27:21.000Z,2022-11-30T06:52:41.000Z,42.89259259259259
51362,2022-10-18T08:07:59.000Z,2022-11-22T04:17:43.000Z,34.798425925925926
51361,2022-10-18T07:52:00.000Z,2022-10-25T14:32:11.000Z,7.277905092592593
51358,2022-10-18T07:11:40.000Z,2023-01-07T00:29:40.000Z,80.67916666666666
51356,2022-10-18T06:59:48.000Z,2022-10-26T10:01:15.000Z,8.126006944444445
51355,2022-10-18T04:24:22.000Z,2022-10-19T14:02:34.000Z,1.4015277777777777
51354,2022-10-18T02:38:39.000Z,null,null
51353,2022-10-18T00:52:07.000Z,2022-10-21T15:29:30.000Z,3.6092939814814815
51352,2022-10-17T23:56:22.000Z,2022-10-27T09:27:16.000Z,9.396458333333333
51350,2022-10-17T20:29:36.000Z,2022-10-18T12:12:37.000Z,0.6548726851851852
51348,2022-10-17T18:59:22.000Z,2022-12-08T10:33:39.000Z,51.607141203703705
51346,2022-10-17T18:17:55.000Z,2022-10-18T12:12:45.000Z,0.7464120370370371
51345,2022-10-17T18:15:54.000Z,2022-10-17T18:16:35.000Z,0.00047453703703703704
51341,2022-10-17T16:44:45.000Z,2022-10-17T17:37:10.000Z,0.03640046296296296
51340,2022-10-17T16:23:44.000Z,2022-10-19T14:02:52.000Z,1.9021759259259259
51337,2022-10-17T15:23:05.000Z,2022-10-20T13:41:39.000Z,2.9295601851851854
51336,2022-10-17T14:34:52.000Z,2022-10-18T08:52:49.000Z,0.7624652777777777
51335,2022-10-17T14:33:07.000Z,2022-12-27T12:23:17.000Z,70.8681712962963
51334,2022-10-17T13:54:26.000Z,2022-11-17T06:42:48.000Z,30.65858796296296
51333,2022-10-17T13:39:40.000Z,2022-10-17T18:06:32.000Z,0.18532407407407409
51330,2022-10-17T12:14:46.000Z,2022-10-17T13:12:16.000Z,0.03993055555555555
51329,2022-10-17T12:14:22.000Z,2022-10-20T08:00:48.000Z,2.823912037037037
51328,2022-10-17T11:47:20.000Z,2023-01-23T10:05:50.000Z,97.88784722222222
51327,2022-10-17T11:04:39.000Z,2022-10-17T15:04:16.000Z,0.16640046296296296
51326,2022-10-17T08:40:38.000Z,2022-10-26T13:11:12.000Z,9.187893518518518
51325,2022-10-17T08:27:15.000Z,2022-10-17T13:57:39.000Z,0.22944444444444445
51324,2022-10-17T07:45:36.000Z,2022-10-31T20:14:15.000Z,14.478229166666667
51321,2022-10-17T03:49:27.000Z,2022-11-21T10:31:31.000Z,35.237546296296294
51320,2022-10-17T02:55:18.000Z,2022-12-20T13:17:24.000Z,64.39034722222222
51316,2022-10-16T07:00:22.000Z,null,null
51315,2022-10-15T19:20:00.000Z,2022-10-17T05:38:53.000Z,1.4297800925925925
51314,2022-10-14T23:49:33.000Z,2022-10-19T14:03:00.000Z,4.5926736111111115
51313,2022-10-14T21:44:53.000Z,2023-02-16T00:30:25.000Z,124.07328703703703
51312,2022-10-14T20:02:12.000Z,2023-01-03T00:30:46.000Z,80.14483796296297
51311,2022-10-14T18:20:14.000Z,2022-10-17T05:39:40.000Z,2.4718287037037037
51310,2022-10-14T18:11:03.000Z,2022-10-17T05:40:12.000Z,2.478576388888889
51309,2022-10-14T14:53:17.000Z,2023-01-16T14:02:09.000Z,93.92282407407407
51308,2022-10-14T14:25:40.000Z,2022-11-16T10:17:52.000Z,32.78625
51307,2022-10-14T14:18:00.000Z,2022-10-17T19:44:27.000Z,3.226701388888889
51305,2022-10-14T13:37:25.000Z,2022-11-09T09:43:42.000Z,25.79603009259259
51304,2022-10-14T13:30:58.000Z,2022-10-17T08:13:38.000Z,2.7796296296296297
51303,2022-10-14T12:24:52.000Z,2022-10-18T16:38:22.000Z,4.176041666666666
51302,2022-10-14T12:23:07.000Z,2022-10-17T12:39:59.000Z,3.011712962962963
51300,2022-10-14T10:41:03.000Z,2022-11-23T10:32:49.000Z,39.95261574074074
51299,2022-10-14T09:54:15.000Z,2023-02-01T00:31:29.000Z,109.56752314814815
51296,2022-10-14T08:37:52.000Z,2022-10-14T08:55:45.000Z,0.012418981481481482
51295,2022-10-14T08:34:51.000Z,2022-10-17T05:40:31.000Z,2.878935185185185
51293,2022-10-14T08:19:16.000Z,2022-10-14T10:40:46.000Z,0.09826388888888889
51292,2022-10-14T08:17:07.000Z,2022-11-30T15:35:41.000Z,47.26289351851852
51291,2022-10-14T07:46:34.000Z,2022-10-20T13:41:23.000Z,6.246400462962963
51289,2022-10-14T06:50:38.000Z,2022-10-14T12:24:45.000Z,0.23202546296296298
51288,2022-10-14T04:53:44.000Z,2022-11-16T14:24:35.000Z,33.354756944444446
51287,2022-10-14T04:32:17.000Z,2022-11-16T14:24:46.000Z,33.36978009259259
51285,2022-10-14T03:26:38.000Z,null,null
51284,2022-10-14T02:34:19.000Z,2022-10-26T22:51:12.000Z,12.84505787037037
51283,2022-10-13T22:19:14.000Z,2022-11-08T09:44:04.000Z,25.433912037037036
51282,2022-10-13T21:53:42.000Z,2022-10-14T07:57:19.000Z,0.4191782407407407
51281,2022-10-13T21:45:15.000Z,2022-11-15T12:14:15.000Z,32.56180555555556
51280,2022-10-13T21:25:03.000Z,2022-12-02T15:08:54.000Z,49.697118055555556
51279,2022-10-13T19:16:26.000Z,2022-10-14T01:38:42.000Z,0.26546296296296296
51278,2022-10-13T18:29:44.000Z,2022-10-18T12:12:53.000Z,4.738298611111111
51277,2022-10-13T18:20:36.000Z,2022-10-14T03:03:07.000Z,0.3628587962962963
51275,2022-10-13T17:36:03.000Z,2022-10-14T16:27:39.000Z,0.9525
51274,2022-10-13T16:36:54.000Z,2022-10-14T12:24:01.000Z,0.8243865740740741
51273,2022-10-13T16:31:54.000Z,2022-10-18T12:13:02.000Z,4.820231481481481
51272,2022-10-13T16:23:21.000Z,2022-12-29T00:30:50.000Z,76.29686342592592
51271,2022-10-13T16:10:16.000Z,2022-12-13T16:29:39.000Z,60.97179398148148
51270,2022-10-13T15:37:14.000Z,2022-11-10T15:05:50.000Z,27.936527777777776
51269,2022-10-13T15:17:20.000Z,2023-03-28T08:30:14.000Z,165.71729166666665
51268,2022-10-13T15:15:38.000Z,2023-02-25T07:22:04.000Z,134.6294675925926
